-1.1207130591021937,-1.3078459662250062,-2.060723066329956,-1.3451797527125855,1.5700972080230713,1.9913126230239868
-1.1207740942584437,-1.3077849012664338,-2.060732126235962,-1.345217154627182,1.5700355768203735,1.9913421869277954
-1.1206963698016565,-1.3077565294555207,-2.060762643814087,-1.34518717349086,1.5700355768203735,1.9913005828857422
-1.1207378546344202,-1.3078087133220215,-2.060720682144165,-1.3451797527125855,1.5701135396957397,1.991291880607605
-1.1207550207721155,-1.307739482527115,-2.060699224472046,-1.3452082437327881,1.5700767040252686,1.991324543952942
-1.1207550207721155,-1.3078057926944275,-2.060711622238159,-1.3451915842345734,1.5700929164886475,1.9912827014923096
-1.1207221190081995,-1.3078313630870362,-2.060699224472046,-1.345209316616394,1.5700886249542236,1.9913289546966553
-1.1207221190081995,-1.307801292543747,-2.060725212097168,-1.3452334862998505,1.5700647830963135,1.9913126230239868
-1.1207416693316858,-1.307813213472702,-2.06069016456604,-1.3452157539180298,1.5700767040252686,1.9913421869277954
-1.1207268873797815,-1.3078148824027558,-2.060699224472046,-1.3451797527125855,1.5701135396957397,1.9913126230239868
-1.1207616964923304,-1.3078251045993348,-2.060758113861084,-1.3451797527125855,1.5700647830963135,1.9913051128387451
-1.1207130591021937,-1.3078385156444092,-2.060723066329956,-1.34522599101577,1.5701135396957397,1.9913170337677002
-1.1207049528705042,-1.3077520591071625,-2.06069016456604,-1.3451678317836304,1.570068120956421,1.9913170337677002
-1.1207245031939905,-1.3077923220447083,-2.060699224472046,-1.345249817972519,1.5700637102127075,1.9913126230239868
-1.1207178274737757,-1.3077685099891205,-2.060736656188965,-1.3452408772758027,1.5700592994689941,1.9912843704223633
-1.1207359472857874,-1.3078176838210602,-2.060661792755127,-1.345237897043564,1.5700767040252686,1.9913289546966553
-1.1207378546344202,-1.30780582249675,-2.060727596282959,-1.3452004802278061,1.5700767040252686,1.991291880607605
-1.1207502524005335,-1.3077774208835145,-2.060736656188965,-1.3452215802720566,1.5700886249542236,1.9913082122802734
-1.1207268873797815,-1.30776400983844,-2.060758113861084,-1.3451797527125855,1.5700733661651611,1.991324543952942
-1.1207593123065394,-1.3077804011157532,-2.060687780380249,-1.3452201646617432,1.5700929164886475,1.9913170337677002
-1.1207006613360804,-1.3078131836703797,-2.060699224472046,-1.3451797676137467,1.5701059103012085,1.9913007020950317
-1.1207335630999964,-1.3078505557826539,-2.060694694519043,-1.3452245605042954,1.5700733661651611,1.9913421869277954
-1.1207459608661097,-1.3077304822257538,-2.0607128143310547,-1.3452259016088028,1.5700398683547974,1.9913508892059326
-1.1207550207721155,-1.3077595096877594,-2.060699224472046,-1.3452215951732178,1.5700852870941162,1.9913082122802734
-1.1207502524005335,-1.3077713710120697,-2.0607409477233887,-1.3451633912375947,1.5701091289520264,1.9913289546966553
-1.1207006613360804,-1.3077714008143921,-2.0607502460479736,-1.3451797527125855,1.5701091289520264,1.991337776184082
-1.1207268873797815,-1.3078057330897828,-2.0606741905212402,-1.3452171695283432,1.5700809955596924,1.991324543952942
-1.1207245031939905,-1.3078221541694184,-2.060725212097168,-1.3451841932586213,1.5701135396957397,1.9913421869277954
-1.1207335630999964,-1.3078176838210602,-2.060699224472046,-1.3451515299132843,1.5700767040252686,1.9913126230239868
-1.1207221190081995,-1.3077594500831147,-2.0607399940490723,-1.3452364814332505,1.5700562000274658,1.9913126230239868
-1.1207378546344202,-1.307784841661789,-2.060720682144165,-1.3452048760703583,1.570068120956421,1.9913082122802734
-1.1207335630999964,-1.3077967923930665,-2.060720682144165,-1.3452245605042954,1.5700733661651611,1.9913330078125
-1.1207664648639124,-1.307771460419037,-2.060732126235962,-1.345176638369896,1.5701048374176025,1.9913201332092285
-1.1207178274737757,-1.3077967923930665,-2.060696840286255,-1.3451500546983262,1.5700724124908447,1.99130380153656
-1.1207502524005335,-1.3078057628921052,-2.0607354640960693,-1.3451841634562989,1.5700929164886475,1.991324543952942
-1.1207459608661097,-1.3077848714641114,-2.060732126235962,-1.3452004802278061,1.5700886249542236,1.99130380153656
-1.1207426230060022,-1.307834045296051,-2.060711622238159,-1.3451885891011734,1.5700637102127075,1.9912680387496948
-1.1207378546344202,-1.307813213472702,-2.060744524002075,-1.3452019107392807,1.5700604915618896,1.9913420677185059
-1.1207922140704554,-1.3077923220447083,-2.060685634613037,-1.345110998754837,1.5701135396957397,1.9913612604141235
-1.1207130591021937,-1.3077893418124695,-2.060765027999878,-1.345139206652977,1.5700724124908447,1.9913126230239868
-1.1207459608661097,-1.3078340750983735,-2.060744524002075,-1.3451123994639893,1.5700929164886475,1.9912874698638916
-1.120751682912008,-1.307883934383728,-2.0607070922851562,-1.3451002401164551,1.5700150728225708,1.9913201332092285
-1.1207335630999964,-1.3078404527953644,-2.060765027999878,-1.3450883191875,1.5700548887252808,1.9913201332092285
-1.1207006613360804,-1.307854102259018,-2.0607070922851562,-1.3450690072825928,1.5700150728225708,1.9912962913513184
-1.1207550207721155,-1.3078988057425995,-2.0607852935791016,-1.3450033229640503,1.5700604915618896,1.9912843704223633
-1.1207097212420862,-1.3078630727580567,-2.0608136653900146,-1.3449717325023194,1.5700517892837524,1.9912947416305542
-1.1207130591021937,-1.3078054052642365,-2.0607545375823975,-1.3449148547700425,1.5700562000274658,1.991324543952942
-1.1207292715655726,-1.3078359824470063,-2.060762643814087,-1.3449415129474183,1.5700398683547974,1.9913289546966553
-1.1207006613360804,-1.30782704175029,-2.0607924461364746,-1.3449282211116333,1.5701254606246948,1.9913153648376465
-1.1207049528705042,-1.307873324756958,-2.060849905014038,-1.3448486787131806,1.5700843334197998,1.9912663698196411
-1.1207292715655726,-1.3079634469798584,-2.060817003250122,-1.3447707754424592,1.5700528621673584,1.991324543952942
-1.1207459608661097,-1.3079000872424622,-2.060854434967041,-1.3447440427592774,1.5701014995574951,1.9913333654403687
-1.1207426230060022,-1.307937429552414,-2.060889720916748,-1.3447648596814652,1.5700972080230713,1.9912636280059814
-1.1207593123065394,-1.307976560001709,-2.0608761310577393,-1.3447049421123047,1.5701254606246948,1.991337776184082
-1.1207221190081995,-1.3079720598510285,-2.0608839988708496,-1.3446689409068604,1.5700809955596924,1.99127995967865
-1.1206887404071253,-1.3079631191543122,-2.0608716011047363,-1.3445598644069214,1.5701340436935425,1.9913126230239868
-1.1207550207721155,-1.3080168229392548,-2.060903310775757,-1.344617710714676,1.5701005458831787,1.9912887811660767
-1.1207593123065394,-1.308106706743576,-2.060986042022705,-1.3445490461638947,1.5701297521591187,1.9912755489349365
-1.1207550207721155,-1.3080769044211884,-2.06095552444458,-1.3444714558175583,1.5700973272323608,1.9912711381912231
-1.1207502524005335,-1.308108167057373,-2.0610437393188477,-1.3444694888642807,1.5701091289520264,1.9913201332092285
-1.1207049528705042,-1.3081126076034089,-2.061030149459839,-1.344384492640831,1.5700929164886475,1.9913007020950317
-1.1207378546344202,-1.3081891697696229,-2.060999631881714,-1.3442872774652024,1.570121169090271,1.9912962913513184
-1.1207130591021937,-1.3081756693175812,-2.0610687732696533,-1.344276414518692,1.5701206922531128,1.9913007020950317
-1.1207221190081995,-1.308199332361557,-2.0611393451690674,-1.3441835653832932,1.5700929164886475,1.9912843704223633
-1.1207378546344202,-1.3082447212985535,-2.061124324798584,-1.344210223560669,1.5700929164886475,1.9912887811660767
-1.1207268873797815,-1.3083059054664155,-2.0611412525177,-1.3441415441087265,1.5700896978378296,1.9913095235824585
-1.1207459608661097,-1.3082958620837708,-2.0611979961395264,-1.3441143792918702,1.5700474977493286,1.9913201332092285
-1.1207130591021937,-1.308300332432129,-2.061239004135132,-1.344033808713295,1.570011019706726,1.9912946224212646
-1.1207574049579065,-1.3083405953696747,-2.0612456798553467,-1.3438841861537476,1.5700517892837524,1.9912962913513184
-1.1207426230060022,-1.3083972495845337,-2.0613160133361816,-1.343855695133545,1.5700929164886475,1.9913201332092285
-1.1207221190081995,-1.3084080976298829,-2.0613296031951904,-1.3437761676362534,1.5700809955596924,1.9913201332092285
-1.1207268873797815,-1.3084677022746583,-2.061378240585327,-1.3436925125173111,1.5700562000274658,1.991291880607605
-1.12071401277651,-1.3085056704333802,-2.0614144802093506,-1.3436654669097443,1.5700843334197998,1.9912962913513184
-1.1207550207721155,-1.308487520819046,-2.0614497661590576,-1.3435485673001786,1.5700442790985107,1.991324543952942
-1.1207502524005335,-1.3085255783847352,-2.0614519119262695,-1.3434527826360245,1.570091724395752,1.9912755489349365
-1.1207335630999964,-1.3086338204196473,-2.0614712238311768,-1.3434476119330903,1.5701265335083008,1.9913082122802734
-1.1207664648639124,-1.3086321514895936,-2.0616366863250732,-1.3433177930167695,1.5700528621673584,1.9912843704223633
-1.1207550207721155,-1.308609501724579,-2.061626434326172,-1.343205676679947,1.5700604915618896,1.9913333654403687
-1.1207178274737757,-1.308674232368805,-2.061650276184082,-1.343121663933136,1.570063829421997,1.9912887811660767
-1.1207378546344202,-1.3087443870357056,-2.061696767807007,-1.3430047792247315,1.5700197219848633,1.99130380153656
-1.1207664648639124,-1.3088254791549225,-2.061737537384033,-1.342970148926117,1.5700886249542236,1.9913082122802734
-1.1206963698016565,-1.3087954980186005,-2.0618033409118652,-1.3427999031594773,1.5701048374176025,1.991324543952942
-1.1207049528705042,-1.308888391857483,-2.061863422393799,-1.34272916734729,1.570109248161316,1.9913201332092285
-1.1207268873797815,-1.3088958424380799,-2.0619053840637207,-1.3426541250995179,1.5701124668121338,1.9912620782852173
-1.1207459608661097,-1.3089724642089386,-2.061929225921631,-1.3425004494241257,1.5700929164886475,1.991324543952942
-1.1207054297076624,-1.3089871567538758,-2.062009811401367,-1.3424430948546906,1.5701254606246948,1.9913007020950317
-1.1207378546344202,-1.309018926029541,-2.062098264694214,-1.342318670158722,1.5701059103012085,1.9913288354873657
-1.1207664648639124,-1.3090830010226746,-2.0621469020843506,-1.3421617162278672,1.5700843334197998,1.9913289546966553
-1.1207640806781214,-1.3091403108886261,-2.062183141708374,-1.3420865845731278,1.5701266527175903,1.9913153648376465
-1.1207616964923304,-1.309183345442154,-2.0622432231903076,-1.3419384223273774,1.5700886249542236,1.9912711381912231
-1.12077504793276,-1.3092451256564637,-2.0623319149017334,-1.3417813789895554,1.5700690746307373,1.991291880607605
-1.1207087675677698,-1.3092672687819977,-2.062387228012085,-1.3416614544442673,1.5701384544372559,1.9913201332092285
-1.1207378546344202,-1.3092855674079438,-2.0624542236328125,-1.3415493083051224,1.5700724124908447,1.9913289546966553
-1.1207245031939905,-1.3093995314887543,-2.062516450881958,-1.34145142257724,1.5700767040252686,1.9912828207015991
-1.1207335630999964,-1.3094351154616852,-2.062608242034912,-1.3412539523890992,1.5700886249542236,1.9913465976715088
-1.1207130591021937,-1.309520737533905,-2.0626423358917236,-1.34113401294265,1.570068120956421,1.9913082122802734
-1.1206887404071253,-1.3095428806594391,-2.0627241134643555,-1.3410483759692688,1.570068120956421,1.99130380153656
-1.1207616964923304,-1.3095984619906922,-2.0627999305725098,-1.3408301931670685,1.5701005458831787,1.9913201332092285
-1.120746914540426,-1.309682385330536,-2.062880277633667,-1.3407071244767685,1.5700398683547974,1.991275668144226
-1.1207664648639124,-1.3097226482680817,-2.0629732608795166,-1.3405886006406327,1.5700886249542236,1.9913170337677002
-1.1207292715655726,-1.309754566555359,-2.0630812644958496,-1.3404105019620438,1.5700767040252686,1.9913082122802734
-1.1207707563983362,-1.3098384898952027,-2.063141107559204,-1.3403116327575226,1.5700724124908447,1.99130380153656
-1.1207130591021937,-1.3099136811545868,-2.0632543563842773,-1.3401811581901093,1.57001531124115,1.99130380153656
-1.1207221190081995,-1.3099292081645508,-2.063333749771118,-1.3400581938079377,1.5700637102127075,1.9913082122802734
-1.1207292715655726,-1.3100550931743165,-2.063404083251953,-1.3398592335036774,1.5701178312301636,1.991337776184082
-1.1206830183612269,-1.3101234597018738,-2.0634970664978027,-1.3397421401790162,1.5701048374176025,1.9913082122802734
-1.1207049528705042,-1.3101300460151215,-2.063621759414673,-1.3395433884910126,1.570068120956421,1.9913716316223145
-1.1207378546344202,-1.3102557224086304,-2.0636842250823975,-1.3394008141807099,1.5701124668121338,1.9913285970687866
-1.1207378546344202,-1.3102733951858063,-2.0637760162353516,-1.3392374229482193,1.5700562000274658,1.9912755489349365
-1.1207178274737757,-1.3103498679450531,-2.0638644695281982,-1.3390608739903946,1.5700604915618896,1.9913289546966553
-1.1207459608661097,-1.3104293209365387,-2.0639891624450684,-1.3389421564391633,1.5701048374176025,1.991333246231079
-1.1207459608661097,-1.3104895812324067,-2.0640900135040283,-1.3387746971896668,1.5700236558914185,1.991337776184082
-1.1207636038409632,-1.3105643552592774,-2.0641603469848633,-1.3386067909053345,1.5700680017471313,1.991355299949646
-1.1207378546344202,-1.3106448513320466,-2.0642895698547363,-1.3383614432862778,1.570093035697937,1.9912755489349365
-1.1207378546344202,-1.3107168537429352,-2.0643858909606934,-1.3381697696498414,1.5700972080230713,1.9913082122802734
-1.1207006613360804,-1.3108216387084504,-2.0645697116851807,-1.3380304139903565,1.570011019706726,1.9913126230239868
-1.1207178274737757,-1.3108354967883606,-2.0645740032196045,-1.3378000420382996,1.5700474977493286,1.9913289546966553
-1.1207378546344202,-1.311010555630066,-2.0646986961364746,-1.3376498532346268,1.5700767040252686,1.9913464784622192
-1.1207049528705042,-1.3109998863986512,-2.0648303031921387,-1.3374758672765275,1.5700962543487549,1.9912962913513184
-1.1207502524005335,-1.3111336392215271,-2.0649356842041016,-1.337319330578186,1.570105791091919,1.9912680387496948
-1.1207426230060022,-1.3112220925143738,-2.0649890899658203,-1.337157056932785,1.570063829421997,1.991291880607605
-1.1207178274737757,-1.3113008004477997,-2.065152406692505,-1.3369236600450058,1.5701340436935425,1.991324543952942
-1.1207221190081995,-1.3113634449294587,-2.065279483795166,-1.3366946291974564,1.5700724124908447,1.9912755489349365
-1.1207130591021937,-1.3114264768413086,-2.0653789043426514,-1.3365325343659897,1.5701210498809814,1.9913126230239868
-1.1207130591021937,-1.31151037037883,-2.065507173538208,-1.3364226532033463,1.5700972080230713,1.9913464784622192
-1.1207292715655726,-1.3116241854480286,-2.065631866455078,-1.3362014603665848,1.5700604915618896,1.9913464784622192
-1.1207006613360804,-1.3117445272258301,-2.0657100677490234,-1.3360063594630738,1.5700767040252686,1.9913082122802734
-1.1207335630999964,-1.3118366462043305,-2.0658278465270996,-1.3358178448728104,1.5701005458831787,1.9913376569747925
-1.1207221190081995,-1.3119540971568604,-2.0660014152526855,-1.3355412644198914,1.5700485706329346,1.9913170337677002
-1.1207502524005335,-1.312025563125946,-2.0660977363586426,-1.335309163933136,1.5700809955596924,1.99127995967865
-1.1207416693316858,-1.3120467525771637,-2.066195249557495,-1.335097686653473,1.5700973272323608,1.9913126230239868
-1.1207459608661097,-1.3121634286693116,-2.0663905143737793,-1.3349134486964722,1.5700604915618896,1.9912874698638916
-1.1207221190081995,-1.3122622531703492,-2.0664970874786377,-1.3347316247275849,1.5700767040252686,1.9912680387496948
-1.1207664648639124,-1.3123298746398468,-2.0666215419769287,-1.3345399361899872,1.5700809955596924,1.9913289546966553
-1.1207006613360804,-1.312380926018097,-2.0667452812194824,-1.3343004149249573,1.5700528621673584,1.9912843704223633
-1.1206963698016565,-1.3125021320632477,-2.066877603530884,-1.3341250282577057,1.5700724124908447,1.99127995967865
-1.1207292715655726,-1.312610850935318,-2.0669877529144287,-1.3338142198375245,1.5700767040252686,1.9913289546966553
-1.1207292715655726,-1.3126769226840516,-2.0671701431274414,-1.3336609911969681,1.5700767040252686,1.991324543952942
-1.1206677595721644,-1.3128055495074769,-2.0672688484191895,-1.3334657114795228,1.5700962543487549,1.9913082122802734
-1.1207459608661097,-1.3128938239863892,-2.067417621612549,-1.3331636947444458,1.5700474977493286,1.991324543952942
-1.1207049528705042,-1.3130348783782502,-2.0675408840179443,-1.3329763573459168,1.5700843334197998,1.991291880607605
-1.1207335630999964,-1.3130980294993897,-2.0677101612091064,-1.332749680881836,1.570068120956421,1.9913376569747925
-1.1207707563983362,-1.3131858271411438,-2.067837953567505,-1.332513229256012,1.5700198411941528,1.9912962913513184
-1.1207178274737757,-1.313260779981949,-2.0680205821990967,-1.3322979372790833,1.5701059103012085,1.9912962913513184
-1.1207049528705042,-1.3133856815150757,-2.068147659301758,-1.33211903393779,1.570023536682129,1.991291880607605
-1.1207378546344202,-1.313472406273224,-2.0682778358459473,-1.3318139475635071,1.570080041885376,1.9912755489349365
-1.1207664648639124,-1.3135564786246796,-2.0683798789978027,-1.3315994155457993,1.5700767040252686,1.991291880607605
-1.1207593123065394,-1.3137162190726777,-2.068537473678589,-1.3313717109015961,1.5700767040252686,1.9913110733032227
-1.1207755247699183,-1.3137882512858887,-2.0687267780303955,-1.3311440360597153,1.5700767040252686,1.9913082122802734
-1.1207221190081995,-1.3139337462237854,-2.0688061714172363,-1.3308060628226777,1.5701135396957397,1.9912843704223633
-1.1207178274737757,-1.3140000861934205,-2.0689659118652344,-1.330602155332901,1.5701048374176025,1.9913007020950317
-1.1206916014300745,-1.3141206067851563,-2.0691404342651367,-1.330347479586937,1.5701221227645874,1.9912843704223633
-1.1207459608661097,-1.3142402333072205,-2.0692834854125977,-1.3301076304963608,1.5700604915618896,1.9913289546966553
-1.1207378546344202,-1.3143812876990815,-2.0694522857666016,-1.3299098771861573,1.5700722932815552,1.9912962913513184
